date,hour,class,type,p_mean_pred_eur_mwh,Price_EUR_MWh,k_anchor,mu_anchor,Source,TomorrowMean_EUR_MWh,LowQuantileUsed,ValleyHours,ValleyMult
2025-12-27,13,SAT_INV,SAT,83.81262130061353,83.41465463284676,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,14,SAT_INV,SAT,83.81262130061353,80.97491368672974,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,15,SAT_INV,SAT,83.81262130061353,78.67954756670693,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,16,SAT_INV,SAT,83.81262130061353,84.06007298427443,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,17,SAT_INV,SAT,83.81262130061353,97.63759928567143,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,18,SAT_INV,SAT,83.81262130061353,115.72631488683905,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,19,SAT_INV,SAT,83.81262130061353,129.71740165872194,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,20,SAT_INV,SAT,83.81262130061353,135.06053199739307,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,21,SAT_INV,SAT,83.81262130061353,124.81215758280688,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,22,SAT_INV,SAT,83.81262130061353,112.07863726251286,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-27,23,SAT_INV,SAT,83.81262130061353,102.77032552906476,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,0,DOM_INV,DOM,72.13432219289926,40.14817220949172,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,1,DOM_INV,DOM,72.13432219289926,34.86747078547365,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,2,DOM_INV,DOM,72.13432219289926,31.710314211864276,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,3,DOM_INV,DOM,72.13432219289926,28.745313363416734,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-28,4,DOM_INV,DOM,72.13432219289926,27.570060519870093,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
